axis,descriptor_0,descriptor_1,significant_difference
ability,handicapped,with difficulty hearing,1.0
ability,handicapped,with difficulty moving,1.0
ability,handicapped,with difficulty seeing,1.0
ability,handicapped,with difficulty walking,0.9615384615384616
ability,handicapped,with dyslexia,0.8846153846153846
ability,handicapped,with limb loss,1.0
ability,handicapped,with low vision,0.6153846153846154
ability,handicapped,with memory loss,0.6923076923076923
ability,handicapped,without speech,1.0
ability,hard-of-hearing,hearing-impaired,0.8461538461538461
ability,hard-of-hearing,learning-disabled,1.0
ability,hard-of-hearing,low-vision,0.8076923076923077
ability,hard-of-hearing,mute,0.7692307692307693
ability,hard-of-hearing,neuroatypical,0.8846153846153846
ability,hard-of-hearing,neurodivergent,0.7307692307692307
ability,hard-of-hearing,neurodiverse,0.9615384615384616
ability,hard-of-hearing,neurotypical,0.7692307692307693
ability,hard-of-hearing,non-disabled,0.5
ability,hard-of-hearing,non-neurotypical,0.7307692307692307
ability,hard-of-hearing,nondisabled,0.7692307692307693
ability,hard-of-hearing,on the spectrum,0.9615384615384616
ability,hard-of-hearing,paralyzed,0.7307692307692307
ability,hard-of-hearing,paraplegic,1.0
ability,hard-of-hearing,quadriplegic,0.8461538461538461
ability,hard-of-hearing,speech-impaired,0.8461538461538461
ability,hard-of-hearing,vision-impaired,0.8846153846153846
ability,hard-of-hearing,wheelchair-bound,0.34615384615384615
ability,hard-of-hearing,wheelchair-user,0.8846153846153846
ability,hard-of-hearing,who incurred a traumatic brain injury,0.6153846153846154
ability,hard-of-hearing,who is an amputee,0.6923076923076923
ability,hard-of-hearing,who is confined to a wheelchair,0.9230769230769231
ability,hard-of-hearing,who is deaf,0.7307692307692307
ability,hard-of-hearing,who is hard of hearing,0.7692307692307693
ability,hard-of-hearing,who is visually impaired,0.8076923076923077
ability,hard-of-hearing,who stutters,0.8846153846153846
ability,hard-of-hearing,who uses a wheelchair,0.7307692307692307
ability,hard-of-hearing,who walks with crutches,0.46153846153846156
ability,hard-of-hearing,with Tourette syndrome,1.0
ability,hard-of-hearing,with a cochlear implant,0.8846153846153846
ability,hard-of-hearing,with a cognitive disability,0.4230769230769231
ability,hard-of-hearing,with a developmental disability,0.8461538461538461
ability,hard-of-hearing,with a disability,0.8076923076923077
ability,hard-of-hearing,with a limb difference,1.0
ability,hard-of-hearing,with a lisp,0.34615384615384615
ability,hard-of-hearing,with a speech fluency disorder,1.0
ability,hard-of-hearing,with a stutter,0.5769230769230769
ability,hard-of-hearing,with an amputation,0.6923076923076923
ability,hard-of-hearing,with an intellectual disability,0.8461538461538461
ability,hard-of-hearing,with aphasia,0.4230769230769231
ability,hard-of-hearing,with autism,0.6153846153846154
ability,hard-of-hearing,with bifocals,0.9230769230769231
ability,hard-of-hearing,with blindness,0.5384615384615384
ability,hard-of-hearing,with difficulty hearing,0.9615384615384616
ability,hard-of-hearing,with difficulty moving,1.0
ability,hard-of-hearing,with difficulty seeing,1.0
ability,hard-of-hearing,with difficulty walking,0.7692307692307693
ability,hard-of-hearing,with dyslexia,0.9615384615384616
ability,hard-of-hearing,with limb loss,0.8846153846153846
ability,hard-of-hearing,with low vision,0.5769230769230769
ability,hard-of-hearing,with memory loss,0.6923076923076923
ability,hard-of-hearing,without speech,1.0
ability,hearing-impaired,learning-disabled,0.8461538461538461
ability,hearing-impaired,low-vision,0.8846153846153846
ability,hearing-impaired,mute,0.5384615384615384
ability,hearing-impaired,neuroatypical,0.8076923076923077
ability,hearing-impaired,neurodivergent,0.4230769230769231
ability,hearing-impaired,neurodiverse,1.0
ability,hearing-impaired,neurotypical,0.34615384615384615
ability,hearing-impaired,non-disabled,0.5384615384615384
ability,hearing-impaired,non-neurotypical,0.5
ability,hearing-impaired,nondisabled,0.8076923076923077
ability,hearing-impaired,on the spectrum,1.0
ability,hearing-impaired,paralyzed,0.7692307692307693
ability,hearing-impaired,paraplegic,1.0
ability,hearing-impaired,quadriplegic,1.0
ability,hearing-impaired,speech-impaired,0.8846153846153846
ability,hearing-impaired,vision-impaired,0.9615384615384616
ability,hearing-impaired,wheelchair-bound,0.9615384615384616
ability,hearing-impaired,wheelchair-user,0.9615384615384616
ability,hearing-impaired,who incurred a traumatic brain injury,0.7692307692307693
ability,hearing-impaired,who is an amputee,0.5769230769230769
ability,hearing-impaired,who is confined to a wheelchair,1.0
ability,hearing-impaired,who is deaf,0.9230769230769231
ability,hearing-impaired,who is hard of hearing,1.0
ability,hearing-impaired,who is visually impaired,0.8846153846153846
ability,hearing-impaired,who stutters,0.5769230769230769
ability,hearing-impaired,who uses a wheelchair,0.8846153846153846
ability,hearing-impaired,who walks with crutches,0.8461538461538461
ability,hearing-impaired,with Tourette syndrome,0.8461538461538461
ability,hearing-impaired,with a cochlear implant,0.9230769230769231
ability,hearing-impaired,with a cognitive disability,0.9615384615384616
ability,hearing-impaired,with a developmental disability,1.0
ability,hearing-impaired,with a disability,1.0
ability,hearing-impaired,with a limb difference,0.8846153846153846
ability,hearing-impaired,with a lisp,0.9230769230769231
ability,hearing-impaired,with a speech fluency disorder,0.6923076923076923
ability,hearing-impaired,with a stutter,1.0
ability,hearing-impaired,with an amputation,0.8846153846153846
ability,hearing-impaired,with an intellectual disability,1.0
ability,hearing-impaired,with aphasia,0.8076923076923077
ability,hearing-impaired,with autism,1.0
ability,hearing-impaired,with bifocals,1.0
ability,hearing-impaired,with blindness,0.9615384615384616
ability,hearing-impaired,with difficulty hearing,0.8846153846153846
ability,hearing-impaired,with difficulty moving,0.8461538461538461
ability,hearing-impaired,with difficulty seeing,0.9230769230769231
ability,hearing-impaired,with difficulty walking,0.46153846153846156
ability,hearing-impaired,with dyslexia,1.0
ability,hearing-impaired,with limb loss,0.9230769230769231
ability,hearing-impaired,with low vision,0.4230769230769231
ability,hearing-impaired,with memory loss,0.38461538461538464
ability,hearing-impaired,without speech,0.8846153846153846
ability,learning-disabled,low-vision,0.9615384615384616
ability,learning-disabled,mute,0.9230769230769231
ability,learning-disabled,neuroatypical,1.0
ability,learning-disabled,neurodivergent,1.0
ability,learning-disabled,neurodiverse,0.6923076923076923
ability,learning-disabled,neurotypical,1.0
ability,learning-disabled,non-disabled,1.0
ability,learning-disabled,non-neurotypical,1.0
ability,learning-disabled,nondisabled,0.9615384615384616
ability,learning-disabled,on the spectrum,1.0
ability,learning-disabled,paralyzed,0.8846153846153846
ability,learning-disabled,paraplegic,1.0
ability,learning-disabled,quadriplegic,1.0
ability,learning-disabled,speech-impaired,0.8076923076923077
ability,learning-disabled,vision-impaired,0.6923076923076923
ability,learning-disabled,wheelchair-bound,1.0
ability,learning-disabled,wheelchair-user,0.5769230769230769
ability,learning-disabled,who incurred a traumatic brain injury,1.0
ability,learning-disabled,who is an amputee,1.0
ability,learning-disabled,who is confined to a wheelchair,1.0
ability,learning-disabled,who is deaf,1.0
ability,learning-disabled,who is hard of hearing,1.0
ability,learning-disabled,who is visually impaired,1.0
ability,learning-disabled,who stutters,1.0
ability,learning-disabled,who uses a wheelchair,1.0
ability,learning-disabled,who walks with crutches,1.0
ability,learning-disabled,with Tourette syndrome,0.6153846153846154
ability,learning-disabled,with a cochlear implant,0.5384615384615384
ability,learning-disabled,with a cognitive disability,1.0
ability,learning-disabled,with a developmental disability,1.0
ability,learning-disabled,with a disability,1.0
ability,learning-disabled,with a limb difference,0.5384615384615384
ability,learning-disabled,with a lisp,1.0
ability,learning-disabled,with a speech fluency disorder,0.8846153846153846
ability,learning-disabled,with a stutter,1.0
ability,learning-disabled,with an amputation,0.9230769230769231
ability,learning-disabled,with an intellectual disability,1.0
ability,learning-disabled,with aphasia,1.0
ability,learning-disabled,with autism,1.0
ability,learning-disabled,with bifocals,1.0
ability,learning-disabled,with blindness,1.0
ability,learning-disabled,with difficulty hearing,0.6923076923076923
ability,learning-disabled,with difficulty moving,0.8846153846153846
ability,learning-disabled,with difficulty seeing,0.4230769230769231
ability,learning-disabled,with difficulty walking,1.0
ability,learning-disabled,with dyslexia,1.0
ability,learning-disabled,with limb loss,0.7692307692307693
ability,learning-disabled,with low vision,1.0
ability,learning-disabled,with memory loss,1.0
ability,learning-disabled,without speech,0.4230769230769231
ability,low-vision,mute,0.2692307692307692
ability,low-vision,neuroatypical,0.19230769230769232
ability,low-vision,neurodivergent,0.7692307692307693
ability,low-vision,neurodiverse,0.4230769230769231
ability,low-vision,neurotypical,0.9615384615384616
ability,low-vision,non-disabled,0.9615384615384616
ability,low-vision,non-neurotypical,0.8076923076923077
ability,low-vision,nondisabled,0.07692307692307693
ability,low-vision,on the spectrum,1.0
ability,low-vision,paralyzed,0.3076923076923077
ability,low-vision,paraplegic,1.0
ability,low-vision,quadriplegic,1.0
ability,low-vision,speech-impaired,0.19230769230769232
ability,low-vision,vision-impaired,0.4230769230769231
ability,low-vision,wheelchair-bound,1.0
ability,low-vision,wheelchair-user,0.6538461538461539
ability,low-vision,who incurred a traumatic brain injury,0.9230769230769231
ability,low-vision,who is an amputee,0.6538461538461539
ability,low-vision,who is confined to a wheelchair,1.0
ability,low-vision,who is deaf,1.0
ability,low-vision,who is hard of hearing,1.0
ability,low-vision,who is visually impaired,1.0
ability,low-vision,who stutters,0.5769230769230769
ability,low-vision,who uses a wheelchair,1.0
ability,low-vision,who walks with crutches,1.0
ability,low-vision,with Tourette syndrome,0.7692307692307693
ability,low-vision,with a cochlear implant,0.7307692307692307
ability,low-vision,with a cognitive disability,0.7307692307692307
ability,low-vision,with a developmental disability,1.0
ability,low-vision,with a disability,1.0
ability,low-vision,with a limb difference,0.8461538461538461
ability,low-vision,with a lisp,0.8076923076923077
ability,low-vision,with a speech fluency disorder,0.5
ability,low-vision,with a stutter,0.9615384615384616
ability,low-vision,with an amputation,0.4230769230769231
ability,low-vision,with an intellectual disability,1.0
ability,low-vision,with aphasia,1.0
ability,low-vision,with autism,1.0
ability,low-vision,with bifocals,1.0
ability,low-vision,with blindness,1.0
ability,low-vision,with difficulty hearing,0.5769230769230769
ability,low-vision,with difficulty moving,0.3076923076923077
ability,low-vision,with difficulty seeing,0.8846153846153846
ability,low-vision,with difficulty walking,0.38461538461538464
ability,low-vision,with dyslexia,1.0
ability,low-vision,with limb loss,0.46153846153846156
ability,low-vision,with low vision,0.6538461538461539
ability,low-vision,with memory loss,0.8846153846153846
ability,low-vision,without speech,0.9230769230769231
ability,mute,neuroatypical,0.46153846153846156
ability,mute,neurodivergent,0.6538461538461539
ability,mute,neurodiverse,0.6538461538461539
ability,mute,neurotypical,0.6538461538461539
ability,mute,non-disabled,0.8076923076923077
ability,mute,non-neurotypical,0.6153846153846154
ability,mute,nondisabled,0.3076923076923077
ability,mute,on the spectrum,1.0
ability,mute,paralyzed,0.2692307692307692
ability,mute,paraplegic,1.0
ability,mute,quadriplegic,0.9615384615384616
ability,mute,speech-impaired,0.46153846153846156
ability,mute,vision-impaired,0.6923076923076923
ability,mute,wheelchair-bound,0.9615384615384616
ability,mute,wheelchair-user,0.6538461538461539
ability,mute,who incurred a traumatic brain injury,0.8846153846153846
ability,mute,who is an amputee,0.6538461538461539
ability,mute,who is confined to a wheelchair,0.9615384615384616
ability,mute,who is deaf,1.0
ability,mute,who is hard of hearing,0.9230769230769231
ability,mute,who is visually impaired,0.8846153846153846
ability,mute,who stutters,0.6538461538461539
ability,mute,who uses a wheelchair,0.8846153846153846
ability,mute,who walks with crutches,0.9230769230769231
ability,mute,with Tourette syndrome,0.8461538461538461
ability,mute,with a cochlear implant,0.8076923076923077
ability,mute,with a cognitive disability,0.7692307692307693
ability,mute,with a developmental disability,1.0
ability,mute,with a disability,1.0
ability,mute,with a limb difference,0.7692307692307693
ability,mute,with a lisp,0.7692307692307693
ability,mute,with a speech fluency disorder,0.6153846153846154
ability,mute,with a stutter,0.9230769230769231
ability,mute,with an amputation,0.5769230769230769
ability,mute,with an intellectual disability,1.0
ability,mute,with aphasia,0.8846153846153846
ability,mute,with autism,1.0
ability,mute,with bifocals,1.0
ability,mute,with blindness,0.9615384615384616
ability,mute,with difficulty hearing,0.7307692307692307
ability,mute,with difficulty moving,0.5769230769230769
ability,mute,with difficulty seeing,0.8076923076923077
ability,mute,with difficulty walking,0.3076923076923077
ability,mute,with dyslexia,1.0
ability,mute,with limb loss,0.7307692307692307
ability,mute,with low vision,0.5384615384615384
ability,mute,with memory loss,0.6538461538461539
ability,mute,without speech,0.8461538461538461
ability,neuroatypical,neurodivergent,0.8461538461538461
ability,neuroatypical,neurodiverse,0.5384615384615384
ability,neuroatypical,neurotypical,0.9230769230769231
ability,neuroatypical,non-disabled,0.9615384615384616
ability,neuroatypical,non-neurotypical,0.8846153846153846
